seed,episode,total_steps,ret,length,terminal_cause,n_awake,n_nrem,n_rem,mean_overload,mean_recall
42,2422,44402,-98.703125,31,overload,21,5,5,0.6033266129032258,0.9354838709677419
42,2423,44416,-98.70625,14,overload,11,0,3,0.671875,0.9285714285714286
42,2424,44425,-97.890625,9,overload,9,0,0,0.765625,0.8472222222222222
42,2425,44450,-97.975,25,energy,19,3,3,0.655,0.95
42,2426,44470,-97.890625,20,energy,15,0,5,0.61953125,0.95625
42,2427,44479,-99.1,9,overload,8,1,0,0.7777777777777778,0.8611111111111112
42,2428,44485,-100.0375,6,overload,5,1,0,0.8229166666666666,0.7083333333333334
42,2429,44511,-98.44375,26,energy,20,2,4,0.6862980769230769,0.9182692307692307
42,2430,44530,-96.340625,19,overload,17,1,1,0.6916118421052632,0.7960526315789473
42,2431,44556,-97.340625,26,energy,19,2,5,0.6015625,0.9759615384615384
42,2432,44587,-98.94375,31,energy,20,4,7,0.5756048387096774,0.9637096774193549
42,2433,44609,-99.246875,22,overload,15,1,6,0.6157670454545454,0.9375
42,2434,44621,-99.95625,12,overload,9,0,3,0.7213541666666666,0.875
42,2435,44629,-98.0625,8,overload,8,0,0,0.7578125,0.8125
42,2436,44649,-96.3375,20,energy,16,0,4,0.596875,0.9125
42,2437,44657,-98.546875,8,overload,8,0,0,0.818359375,0.796875
42,2438,44666,-100.45,9,overload,7,2,0,0.8055555555555556,0.7222222222222222
42,2439,44694,-102.846875,28,overload,15,5,8,0.5909598214285714,0.9642857142857143
42,2440,44700,-99.0625,6,overload,6,0,0,0.84375,0.7291666666666666
42,2441,44720,-98.640625,20,energy,15,0,5,0.65703125,0.925
42,2442,44739,-98.515625,19,overload,14,1,4,0.6324013157894737,0.9210526315789473
42,2443,44748,-99.334375,9,overload,8,1,0,0.8038194444444444,0.8333333333333334
42,2444,44757,-99.621875,9,overload,7,2,0,0.7135416666666666,0.7916666666666666
42,2445,44786,-98.084375,29,energy,18,2,9,0.5167025862068966,0.9870689655172413
42,2446,44801,-98.35625,15,overload,13,1,1,0.74375,0.875
42,2447,44839,-100.596875,38,energy,25,6,7,0.639391447368421,0.9473684210526315
42,2448,44856,-99.040625,17,overload,13,0,4,0.6847426470588235,0.8970588235294118
42,2449,44864,-99.1625,8,overload,7,1,0,0.7578125,0.765625
42,2450,44886,-103.275,22,overload,13,7,2,0.6988636363636364,0.8977272727272727
42,2451,44915,-96.634375,29,energy,20,3,6,0.5425646551724138,0.9655172413793104
42,2452,44943,-101.3625,28,overload,20,5,3,0.734375,0.8392857142857143
42,2453,44964,-97.928125,21,energy,15,0,6,0.5870535714285714,0.9404761904761905
42,2454,45001,-101.81875,37,energy,21,5,11,0.5734797297297297,0.9695945945945946
42,2455,45022,-96.9125,21,energy,15,0,6,0.5386904761904762,0.9583333333333334
42,2456,45068,-98.403125,46,overload,29,10,7,0.5587635869565217,0.9565217391304348
42,2457,45093,-100.61875,25,energy,16,1,8,0.62875,0.9
42,2458,45102,-99.2875,9,overload,8,1,0,0.7986111111111112,0.6944444444444444
42,2459,45131,-100.35625,29,energy,22,4,3,0.7467672413793104,0.8275862068965517
42,2460,45150,-98.025,19,overload,15,2,2,0.6644736842105263,0.8947368421052632
42,2461,45165,-102.109375,15,overload,10,5,0,0.7739583333333333,0.85
42,2462,45212,-103.965625,47,energy,25,8,14,0.5694813829787234,0.9627659574468085
42,2463,45232,-100.809375,20,overload,13,3,4,0.65546875,0.94375
42,2464,45268,-103.5625,36,energy,21,7,8,0.640625,0.9236111111111112
42,2465,45336,-105.278125,68,overload,41,16,11,0.6408547794117647,0.9485294117647058
42,2466,45394,-106.54062499999999,58,energy,29,10,19,0.5627693965517241,0.9676724137931034
42,2467,45396,-99.6875,2,overload,2,0,0,0.84375,0.625
42,2468,45409,-99.1125,13,overload,10,1,2,0.6778846153846154,0.9230769230769231
42,2469,45425,-102.278125,16,overload,9,3,4,0.6611328125,0.9921875
42,2470,45485,-110.334375,60,energy,29,13,18,0.60390625,0.94375
42,2471,45657,-122.05625000000003,172,energy,83,41,48,0.5590479651162791,0.9745639534883721
42,2472,45688,-100.5125,31,overload,19,7,5,0.5907258064516129,0.967741935483871
42,2473,45720,-99.996875,32,energy,20,3,9,0.58740234375,0.96875
42,2474,45891,-122.02812500000002,171,energy,79,41,51,0.5370065789473685,0.9758771929824561
42,2475,45919,-100.471875,28,overload,15,6,7,0.5061383928571429,0.9866071428571429
42,2476,45951,-105.021875,32,overload,16,5,11,0.60693359375,0.8671875
42,2477,45963,-101.259375,12,overload,8,2,2,0.73828125,0.8020833333333334
42,2478,46024,-106.921875,61,overload,31,11,19,0.5724897540983607,0.9590163934426229
42,2479,46037,-101.903125,13,overload,6,2,5,0.5540865384615384,0.9903846153846154
42,2480,46112,-105.653125,75,energy,43,18,14,0.6060416666666667,0.935
42,2481,46138,-101.40625,26,overload,16,7,3,0.6310096153846154,0.9615384615384616
42,2482,46173,-100.25625,35,energy,19,3,13,0.5044642857142857,0.9857142857142858
42,2483,46219,-102.053125,46,energy,25,8,13,0.5424592391304348,0.970108695652174
42,2484,46252,-99.9,33,energy,19,3,11,0.5303030303030303,0.9772727272727273
42,2485,46290,-103.503125,38,energy,20,5,13,0.5711348684210527,0.9638157894736842
42,2486,46338,-102.34375,48,energy,28,9,11,0.5904947916666666,0.9322916666666666
42,2487,46387,-101.321875,49,energy,25,7,17,0.4882015306122449,0.9872448979591837
42,2488,46431,-103.73125,44,energy,22,7,15,0.5348011363636364,0.9772727272727273
42,2489,46466,-106.425,35,overload,17,8,10,0.6178571428571429,0.9
42,2490,46512,-103.44999999999999,46,energy,24,7,15,0.5489130434782609,0.9646739130434783
42,2491,46553,-105.39999999999999,41,overload,22,8,11,0.6219512195121951,0.9054878048780488
42,2492,46600,-99.90625,47,energy,27,7,13,0.5299202127659575,0.9601063829787234
42,2493,46646,-101.9,46,overload,27,12,7,0.5869565217391305,0.9429347826086957
42,2494,46701,-101.15625,55,energy,30,9,16,0.5210227272727272,0.9636363636363636
42,2495,46737,-101.296875,36,energy,21,4,11,0.5776909722222222,0.9652777777777778
42,2496,46781,-104.565625,44,energy,21,9,14,0.5287642045454546,0.9715909090909091
42,2497,46795,-100.734375,14,overload,9,2,3,0.6595982142857143,0.9017857142857143
42,2498,46831,-99.75,36,energy,21,4,11,0.5347222222222222,0.8888888888888888
42,2499,46897,-103.51875,66,energy,38,13,15,0.5866477272727273,0.9545454545454546
42,2500,46906,-98.44375,9,overload,8,0,1,0.7048611111111112,0.8611111111111112
42,2501,46946,-99.315625,40,energy,27,6,7,0.625390625,0.9
42,2502,46969,-98.996875,23,energy,16,1,6,0.6216032608695652,0.8967391304347826
42,2503,46973,-99.453125,4,overload,4,0,0,0.86328125,0.71875
42,2504,47011,-98.65,38,energy,24,5,9,0.5592105263157895,0.9638157894736842
42,2505,47018,-100.48125,7,overload,5,1,1,0.7544642857142857,0.8035714285714286
42,2506,47047,-97.803125,29,energy,18,3,8,0.5070043103448276,0.9612068965517241
42,2507,47067,-97.375,20,energy,15,0,5,0.59375,0.94375
42,2508,47110,-102.578125,43,overload,23,6,14,0.548328488372093,0.9476744186046512
42,2509,47161,-100.046875,51,energy,31,9,11,0.569546568627451,0.9583333333333334
42,2510,47174,-102.390625,13,overload,8,4,1,0.7608173076923077,0.8846153846153846
42,2511,47220,-103.04375,46,energy,24,7,15,0.5400815217391305,0.9945652173913043
42,2512,47228,-98.25,8,overload,8,0,0,0.78125,0.78125
42,2513,47266,-102.31875,38,overload,22,6,10,0.5978618421052632,0.9802631578947368
42,2514,47297,-100.69375,31,energy,20,3,8,0.6320564516129032,0.9314516129032258
42,2515,47329,-100.20625,32,overload,19,6,7,0.5595703125,0.94921875
42,2516,47355,-98.403125,26,energy,19,2,5,0.6424278846153846,0.9086538461538461
42,2517,47372,-98.821875,17,overload,13,2,2,0.671875,0.8970588235294118
42,2518,47425,-101.028125,53,energy,31,10,12,0.5627948113207547,0.9811320754716981
42,2519,47467,-105.39375,42,energy,19,5,18,0.5260416666666666,0.9702380952380952
42,2520,47487,-100.36875,20,overload,11,5,4,0.5234375,0.98125
42,2521,47528,-104.846875,41,overload,23,10,8,0.6352896341463414,0.9054878048780488
42,2522,47560,-99.840625,32,energy,20,3,9,0.58251953125,0.9765625
42,2523,47601,-102.54062499999999,41,energy,22,5,14,0.5522103658536586,0.9634146341463414
42,2524,47623,-98.6375,22,energy,15,0,7,0.5880681818181818,0.9602272727272727
42,2525,47657,-97.73125,34,energy,22,4,8,0.5450367647058824,0.9375
42,2526,47690,-100.821875,33,energy,19,3,11,0.5582386363636364,0.9810606060606061
42,2527,47725,-99.30625,35,energy,21,4,10,0.5401785714285714,0.9714285714285714
42,2528,47761,-100.765625,36,energy,21,4,11,0.5629340277777778,0.9513888888888888
42,2529,47792,-99.56875,31,energy,20,3,8,0.5957661290322581,0.9596774193548387
42,2530,47822,-97.478125,30,energy,21,3,6,0.5859375,0.95
42,2531,47872,-100.51249999999999,50,energy,28,8,14,0.52625,0.9725
42,2532,47903,-99.865625,31,energy,20,3,8,0.6053427419354839,0.9717741935483871
42,2533,47958,-105.25625,55,energy,29,9,17,0.5755681818181818,0.9522727272727273
42,2534,48001,-104.334375,43,energy,22,6,15,0.5635901162790697,0.9622093023255814
42,2535,48031,-99.8,30,energy,17,2,11,0.5166666666666667,0.9875
42,2536,48040,-99.1625,9,overload,8,1,0,0.7847222222222222,0.7361111111111112
42,2537,48057,-99.453125,17,overload,12,1,4,0.6443014705882353,0.9264705882352942
42,2538,48088,-101.075,31,overload,19,4,8,0.6088709677419355,0.8830645161290323
42,2539,48106,-101.23125,18,overload,11,2,5,0.640625,0.9027777777777778
42,2540,48170,-109.475,64,overload,33,16,15,0.615234375,0.91796875
42,2541,48221,-101.790625,51,energy,27,9,15,0.5174632352941176,0.9901960784313726
42,2542,48262,-100.125,41,energy,26,6,9,0.600609756097561,0.926829268292683
42,2543,48312,-105.72812499999999,50,energy,21,6,23,0.4765625,0.9825
42,2544,48379,-104.746875,67,energy,35,13,19,0.5454757462686567,0.9682835820895522
42,2545,48423,-102.759375,44,overload,25,7,12,0.5877130681818182,0.9630681818181818
42,2546,48473,-107.425,50,energy,22,8,20,0.5325,0.9825
42,2547,48518,-105.253125,45,overload,22,8,15,0.5545138888888889,0.9638888888888889
42,2548,48569,-102.93437499999999,51,energy,29,10,12,0.5830269607843137,0.9583333333333334
42,2549,48612,-104.5,43,energy,23,6,14,0.5930232558139535,0.9447674418604651
42,2550,48661,-104.796875,49,energy,24,7,18,0.5366709183673469,0.9872448979591837
42,2551,48698,-103.24375,37,energy,18,3,16,0.5228040540540541,0.9831081081081081
42,2552,48751,-103.034375,53,overload,30,11,12,0.5798938679245284,0.9481132075471698
42,2553,48797,-106.9375,46,energy,21,6,19,0.5529891304347826,0.9375
42,2554,48855,-105.084375,58,energy,27,12,19,0.49973060344827586,0.9504310344827587
42,2555,48901,-99.275,46,energy,27,7,12,0.529891304347826,0.9755434782608695
42,2556,48939,-100.01875,38,energy,20,4,14,0.47944078947368424,0.9703947368421053
42,2557,48956,-97.959375,17,overload,11,2,4,0.49172794117647056,0.9705882352941176
42,2558,49014,-106.1875,58,energy,28,10,20,0.5377155172413793,0.9633620689655172
42,2559,49053,-103.24375,39,energy,20,4,15,0.5472756410256411,0.9903846153846154
42,2560,49097,-104.35624999999999,44,energy,22,7,15,0.5490056818181818,0.9630681818181818
42,2561,49125,-99.765625,28,energy,18,2,8,0.5987723214285714,0.9151785714285714
42,2562,49152,-105.21249999999999,27,overload,13,8,6,0.6226851851851852,0.9722222222222222
42,2563,49184,-100.646875,32,overload,21,4,7,0.64208984375,0.90234375
42,2564,49241,-108.253125,57,overload,24,15,18,0.5079495614035088,0.9758771929824561
42,2565,49341,-114.69999999999999,100,energy,43,21,36,0.52,0.9775
42,2566,49347,-100.746875,6,overload,4,1,1,0.7578125,0.8541666666666666
42,2567,49358,-98.8,11,overload,8,2,1,0.5909090909090909,0.9318181818181818
42,2568,49397,-100.5125,39,energy,22,7,10,0.5336538461538461,0.9967948717948718
42,2569,49404,-98.59375,7,overload,7,0,0,0.7991071428571429,0.8571428571428571
42,2570,49439,-104.865625,35,energy,14,4,17,0.47901785714285716,0.9821428571428571
42,2571,49507,-104.93124999999999,68,energy,34,12,22,0.5225183823529411,0.9908088235294118
42,2572,49556,-103.13125,49,energy,28,9,12,0.5924744897959183,0.9285714285714286
42,2573,49592,-103.88125,36,energy,15,3,18,0.4661458333333333,0.96875
42,2574,49638,-101.00625,46,energy,25,7,14,0.5197010869565217,0.9809782608695652
42,2575,49673,-104.64375,35,energy,17,3,15,0.5669642857142857,0.9535714285714286
42,2576,49722,-101.065625,49,energy,26,7,16,0.5054209183673469,0.9693877551020408
42,2577,49746,-104.284375,24,overload,11,5,8,0.5826822916666666,0.9270833333333334
42,2578,49786,-102.03125,40,energy,20,5,15,0.50078125,0.96875
42,2579,49795,-99.403125,9,overload,7,1,1,0.6892361111111112,0.8888888888888888
42,2580,49930,-120.07812500000001,135,energy,55,28,52,0.496875,0.9898148148148148
42,2581,49990,-107.93437499999999,60,energy,28,12,20,0.5455729166666666,0.9770833333333333
42,2582,50035,-106.021875,45,energy,19,5,21,0.4982638888888889,0.9861111111111112
42,2583,50105,-109.82499999999999,70,energy,28,11,31,0.48035714285714287,0.9839285714285714
42,2584,50152,-104.021875,47,energy,26,7,14,0.5940824468085106,0.949468085106383
42,2585,50219,-107.771875,67,overload,31,15,21,0.5249533582089553,0.9533582089552238
42,2586,50285,-104.59375,66,energy,31,12,23,0.4862689393939394,0.9886363636363636
42,2587,50338,-102.009375,53,energy,29,9,15,0.5397995283018868,0.964622641509434
42,2588,50361,-99.8375,23,energy,14,0,9,0.5625,0.9456521739130435
42,2589,50398,-102.378125,37,energy,19,5,13,0.5291385135135135,0.9864864864864865
42,2590,50431,-100.57187499999999,33,energy,19,3,11,0.5506628787878788,0.9848484848484849
42,2591,50468,-102.71875,37,energy,17,3,17,0.47888513513513514,0.9966216216216216
42,2592,50514,-104.78125,46,energy,26,8,12,0.6256793478260869,0.9375
42,2593,50565,-103.6125,51,energy,28,8,15,0.5747549019607843,0.9779411764705882
42,2594,50620,-105.0375,55,energy,29,9,17,0.571590909090909,0.9840909090909091
42,2595,50651,-98.225,31,energy,20,3,8,0.5524193548387096,0.9637096774193549
42,2596,50720,-105.01875,69,energy,36,13,20,0.5466485507246377,0.967391304347826
42,2597,50750,-101.253125,30,energy,17,2,11,0.5651041666666666,0.9791666666666666
42,2598,50768,-97.48125,18,overload,16,1,1,0.7378472222222222,0.8680555555555556
42,2599,50806,-101.528125,38,overload,21,9,8,0.548108552631579,0.9671052631578947
42,2600,50835,-98.021875,29,energy,18,2,9,0.5145474137931034,0.9655172413793104
42,2601,50848,-98.784375,13,overload,10,2,1,0.6526442307692307,0.9326923076923077
42,2602,50882,-100.61875,34,overload,20,5,9,0.5652573529411765,0.9852941176470589
42,2603,50905,-100.8375,23,overload,14,4,5,0.6059782608695652,0.9728260869565217
42,2604,50965,-105.765625,60,energy,30,10,20,0.54609375,0.98125
42,2605,51016,-100.96875,51,energy,31,9,11,0.5876225490196079,0.9436274509803921
42,2606,51091,-113.26249999999999,75,energy,28,15,32,0.4875,0.9733333333333334
42,2607,51123,-100.11874999999999,32,energy,18,4,10,0.5224609375,0.98046875
42,2608,51295,-134.62812500000007,172,overload,64,51,57,0.5106286337209303,0.9927325581395349
42,2609,51318,-102.546875,23,overload,13,6,4,0.6324728260869565,0.8804347826086957
42,2610,51419,-121.36250000000004,101,energy,38,28,35,0.5253712871287128,0.9715346534653465
42,2611,51449,-105.228125,30,overload,16,10,4,0.6609375,0.9625
42,2612,51563,-115.9625,114,energy,50,30,34,0.5224780701754386,0.9868421052631579
42,2613,51741,-120.00625000000002,178,energy,87,44,47,0.5500351123595506,0.976123595505618
42,2614,51766,-103.6125,25,overload,12,7,6,0.5725,0.985
42,2615,51834,-113.08749999999999,68,overload,29,16,23,0.5615808823529411,0.9577205882352942
42,2616,51882,-107.22812499999999,48,overload,24,15,9,0.6005859375,0.9348958333333334
42,2617,52026,-122.04062500000003,144,energy,65,32,47,0.5495876736111112,0.9496527777777778
42,2618,52103,-104.43437499999999,77,energy,40,16,21,0.5290178571428571,0.9691558441558441
42,2619,52180,-106.240625,77,energy,36,14,27,0.4953327922077922,0.974025974025974
42,2620,52235,-103.603125,55,overload,31,10,14,0.5855113636363637,0.9340909090909091
42,2621,52244,-98.85,9,overload,8,0,1,0.75,0.9027777777777778
42,2622,52401,-119.04375000000002,157,energy,75,37,45,0.5467754777070064,0.9673566878980892
42,2623,52458,-102.190625,57,energy,29,9,19,0.4980811403508772,0.9824561403508771
42,2624,52519,-104.39999999999999,61,energy,32,11,18,0.5491803278688525,0.9549180327868853
42,2625,52544,-98.128125,25,energy,17,1,7,0.573125,0.97
42,2626,52572,-100.16875,28,energy,16,3,9,0.5345982142857143,0.9598214285714286
42,2627,52636,-107.34062499999999,64,overload,32,15,17,0.564697265625,0.994140625
42,2628,52665,-103.9625,29,overload,15,5,9,0.6056034482758621,0.9137931034482759
42,2629,52734,-105.175,69,energy,36,13,20,0.5489130434782609,0.9764492753623188
42,2630,52762,-100.646875,28,energy,17,4,7,0.5909598214285714,0.9598214285714286
42,2631,52813,-104.434375,51,energy,29,9,13,0.6124387254901961,0.9142156862745098
42,2632,52832,-98.071875,19,overload,15,2,2,0.6669407894736842,0.8618421052631579
42,2633,52916,-110.62812499999998,84,energy,41,23,20,0.5634300595238095,0.9523809523809523
42,2634,52975,-106.86874999999999,59,energy,30,10,19,0.5757415254237288,0.9809322033898306
42,2635,52996,-101.440625,21,overload,13,4,4,0.6495535714285714,0.9702380952380952
42,2636,53017,-98.359375,21,overload,16,1,4,0.6599702380952381,0.9166666666666666
42,2637,53055,-102.840625,38,energy,21,6,11,0.5826480263157895,0.9375
42,2638,53087,-100.13749999999999,32,energy,20,4,8,0.591796875,0.96484375
42,2639,53121,-102.44375,34,overload,18,6,10,0.5542279411764706,0.9375
42,2640,53144,-99.3875,23,overload,16,2,5,0.6385869565217391,0.9510869565217391
42,2641,53192,-102.65625,48,energy,28,8,12,0.5970052083333334,0.9661458333333334
42,2642,53224,-97.85624999999999,32,energy,20,4,8,0.5205078125,0.97265625
42,2643,53279,-108.1,55,overload,24,10,21,0.5272727272727272,0.9590909090909091
42,2644,53351,-104.596875,72,energy,39,19,14,0.5596788194444444,0.96875
42,2645,53372,-96.76875,21,energy,18,1,2,0.6889880952380952,0.8035714285714286
42,2646,53379,-99.225,7,overload,6,1,0,0.7321428571428571,0.875
42,2647,53437,-104.428125,58,energy,32,10,16,0.5832435344827587,0.9482758620689655
42,2648,53465,-102.575,28,energy,16,3,9,0.6205357142857143,0.9285714285714286
42,2649,53498,-100.1125,33,energy,20,5,8,0.5700757575757576,0.9696969696969697
42,2650,53530,-100.065625,32,energy,19,3,10,0.55517578125,0.95703125
42,2651,53584,-103.6125,54,energy,31,10,13,0.5983796296296297,0.9444444444444444
42,2652,53593,-100.45625,9,overload,6,2,1,0.6840277777777778,0.875
42,2653,53616,-95.5375,23,energy,17,1,5,0.5190217391304348,0.9945652173913043
42,2654,53650,-99.56875,34,overload,23,6,5,0.6314338235294118,0.9227941176470589
42,2655,53700,-103.428125,50,energy,29,8,13,0.6065625,0.9375
42,2656,53725,-100.45,25,overload,18,4,3,0.71,0.925
42,2657,53766,-103.225,41,overload,25,9,7,0.649390243902439,0.8810975609756098
42,2658,53787,-101.19375,21,overload,15,4,2,0.7425595238095238,0.7797619047619048
42,2659,53812,-100.73125,25,overload,18,3,4,0.72125,0.83
42,2660,53824,-99.45,12,overload,10,2,0,0.7708333333333334,0.90625
42,2661,53872,-101.715625,48,overload,31,10,7,0.6461588541666666,0.9453125
42,2662,53925,-103.24375,53,energy,29,10,14,0.5630896226415094,0.9764150943396226
42,2663,53947,-95.946875,22,energy,18,1,3,0.6157670454545454,0.9431818181818182
42,2664,54001,-99.0,54,energy,34,10,10,0.5740740740740741,0.9120370370370371
42,2665,54013,-101.540625,12,overload,8,3,1,0.76171875,0.84375
42,2666,54060,-105.38125,47,energy,26,8,13,0.6230053191489362,0.9680851063829787
42,2667,54101,-102.234375,41,overload,26,8,7,0.6520579268292683,0.8932926829268293
42,2668,54134,-100.53125,33,overload,23,6,4,0.6827651515151515,0.9431818181818182
42,2669,54156,-98.665625,22,energy,18,1,3,0.7393465909090909,0.9431818181818182
42,2670,54184,-100.0625,28,energy,18,2,8,0.609375,0.9642857142857143
42,2671,54207,-96.75625,23,energy,17,1,5,0.5720108695652174,0.9456521739130435
42,2672,54227,-98.15,20,energy,16,0,4,0.6875,0.9125
42,2673,54248,-99.6,21,energy,15,0,6,0.6666666666666666,0.9107142857142857
42,2674,54275,-101.078125,27,overload,17,6,4,0.6325231481481481,0.9490740740740741
